communityId,unitType,unitCategory,unitNumber,status,available,moveout,priorRent,sf,pmsUnitType,offset,amenities,amenityAmount,leaseTerm,baseRent,totalConcession,effectiveRent
571a64ff3004565451453b8e,STUDIOA ,STUDIOA,694,Vacant Ready,4/22/16,1/24/16,1084,605,296.s2,0," 6th Floor, Amenity Access, Courtyard View, Scheme B-Grey Cabinets, Vinyl plank floor",70,12,1315,0,1315
571a64ff3004565451453b8e,STUDIOA ,STUDIOA,407,On Notice,5/15/16,5/5/16,1294,605,296.s2,0," 4th Floor, Full Mtn View, Scheme B-Grey Cabinets, Vinyl plank floor",155,11,1425,0,1425
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,,,,,,,,,,,,,,
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,134,Vacant Ready,4/22/16,4/18/16,1315,657,296.s3,0," Concrete Flooring, Courtyard Walkout, Scheme A-White Cabinets, Series 1, Square Balcony",100,11,1385,0,1385
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,305,Vacant Ready,4/22/16,10/6/15,1241,657,296.s3,0," Closed Ceiling, Concrete Flooring, Full Mtn View, Parking Access, Scheme A-White Cabinets",135,11,1420,0,1420
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,330,Vacant Ready,4/22/16,3/31/16,1195,657,296.s3,0," Closed Ceiling, Concrete Flooring, Courtyard View, Long Balcony, Scheme A-White Cabinets, Series 3",25,11,1310,0,1310
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,403,Vacant Ready,4/22/16,,Unknown,657,296.s3,0," 4th Floor, Closed Ceiling, Full Mtn View, Parking Access, Scheme B-Grey Cabinets, Vinyl plank floor",165,11,1450,0,1450
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,486,Vacant Ready,4/22/16,3/15/16,1386,657,296.s3,0," 4th Floor, Courtyard View, Scheme B-Grey Cabinets, Series 6, Vinyl plank floor",105,11,1390,0,1390
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,503,Vacant Ready,4/22/16,10/25/15,1287,657,296.s3,0," 6th Floor, Closed Ceiling, Full Mtn View, Parking Access, Scheme A-White Cabinets, Vinyl plank floor",170,11,1455,0,1455
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,547,Vacant Ready,4/22/16,2/10/16,1280,657,296.s3,0," 5th Floor, Cherry Hills View, Closed Ceiling, Full Mtn View, Parking Access, Scheme A-White Cabinets, Series 7, Vinyl plank floor",200,11,1485,0,1485
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,605,Vacant Ready,4/22/16,4/2/16,1340,657,296.s3,0," 6th Floor, Amenity Access, Closed Ceiling, Full Mtn View, Parking Access, Scheme B-Grey Cabinets, Vinyl plank floor",190,11,1475,0,1475
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,505,On Notice,5/2/16,4/22/16,1445,657,296.s3,0," 6th Floor, Closed Ceiling, Full Mtn View, Parking Access, Scheme A-White Cabinets, Vinyl plank floor",170,11,1480,0,1480
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,544,On Notice,5/19/16,5/9/16,1210,657,296.s3,0," 5th Floor, Closed Ceiling, Corner, Courtyard View, Parking Access, Scheme A-White Cabinets, Vinyl plank floor",80,10,1410,0,1410
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,444,On Notice,5/20/16,5/10/16,1213,657,296.s3,0," 4th Floor, Closed Ceiling, Corner, Courtyard View, Scheme B-Grey Cabinets, Vinyl plank floor",75,10,1405,0,1405
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,344,On Notice,5/21/16,5/11/16,1193,657,296.s3,0," Closed Ceiling, Concrete Flooring, Corner, Courtyard View, Parking Access, Scheme A-White Cabinets",55,10,1385,0,1385
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,632,On Notice,5/29/16,5/19/16,1203,657,296.s3,0," 6th Floor, Closed Ceiling, Courtyard View, Scheme B-Grey Cabinets, Series 4, Vinyl plank floor",40,10,1370,0,1370
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,328,On Notice,6/12/16,6/2/16,1248,657,296.s3,0," Closed Ceiling, Concrete Flooring, Corner, Courtyard View, Scheme A-White Cabinets",45,10,1370,0,1370
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,542,On Notice,6/14/16,6/4/16,1277,657,296.s3,0," 5th Floor, Closed Ceiling, Courtyard View, Long Balcony, Scheme A-White Cabinets, Series 3, Vinyl plank floor",50,10,1375,0,1375
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,347,On Notice,6/17/16,6/7/16,1308,657,296.s3,0," Closed Ceiling, Concrete Flooring, Denver Tech Center View, Full Mtn View, Parking Access, Scheme A-White Cabinets, Series 7",125,10,1450,0,1450
571a64ff3004565451453b8e,URBAN1X1 ,URBAN1X1,459,On Notice,6/21/16,6/11/16,1296,657,296.s3,0," 4th Floor, Full Mtn View, Scheme B-Grey Cabinets, Series 7, Vinyl plank floor",185,10,1510,0,1510
571a65003004565451453b8f,1X1 ,1X1,,,,,,,,,,,,,,
571a65003004565451453b8f,1X1 ,1X1,216,Vacant Ready,4/22/16,2/11/16,1480,748,298.a3r,110," Balcony, Fireplace, Renovated 1 BD, Stackable Washer/Dryer",305,11,1445,0,1445
571a65003004565451453b8f,1X1 ,1X1,278,Vacant Ready,4/22/16,3/15/16,1085,658,298.a1r,0," Balcony, Fireplace, Full Size Washer/Dryer, Partial Mountain View, Renovated",240,11,1380,0,1380
571a65003004565451453b8f,1X1 ,1X1,331,Vacant Ready,4/22/16,3/25/16,1415,748,298.a3r,110," Balcony, Fireplace, Renovated 1 BD, Stackable Washer/Dryer, View Pool",335,11,1475,0,1475
571a65003004565451453b8f,1X1 ,1X1,378,Vacant Unavailable,4/26/16,4/16/16,1265,658,298.a1r,0," Balcony, Fireplace, Full Size Washer/Dryer, Partial Mountain View, Renovated 1 BD",240,11,1380,0,1380
571a65003004565451453b8f,1X1 ,1X1,140,On Notice,6/25/16,6/15/16,1387,748,298.a3r,110," Fireplace, Renovated 1 BD, Stackable Washer/Dryer",285,10,1425,0,1425
571a65003004565451453b8f,1X1A ,1X1,,,,,,,,,,,,,,
571a65003004565451453b8f,1X1A ,1X1,441,On Notice,6/10/16,5/31/16,1610,881,298.a2r,0," Balcony, Full Size Washer/Dryer, Renovated 1 BD",185,11,1535,0,1535
571a65003004565451453b8f,1X1B ,1X1,,,,,,,,,,,,,,
571a65003004565451453b8f,1X1B ,1X1,358,Vacant Ready,4/22/16,2/4/16,1455,750,298.a4r,0," Balcony, Computer Desk Space, Full Size Washer/Dryer, Renovated 1 BD",185,11,1535,0,1535
571a65003004565451453b8f,1X1C ,1X1,,,,,,,,,,,,,,
571a65003004565451453b8f,1X1C ,1X1,316,Vacant Ready,4/22/16,4/7/16,1540,905,298.a3lr,120," Balcony, Renovated 1 BD, Stackable Washer/Dryer",280,11,1610,0,1610
571a65003004565451453b8f,1X1C ,1X1,340,Vacant Ready,4/22/16,4/3/16,1680,905,298.a3lr,120," Balcony, Renovated 1 BD, Stackable Washer/Dryer",305,11,1635,0,1635
571a65003004565451453b8f,1X1C ,1X1,338,On Notice,6/29/16,6/19/16,1630,905,298.a3lr,120," Balcony, Renovated 1 BD, Stackable Washer/Dryer",305,10,1645,0,1645
571a65003004565451453b8f,2X2 ,2X2,,,,,,,,,,,,,,
571a65003004565451453b8f,2X2 ,2X2,311,Vacant Ready,4/22/16,3/30/16,1945,1186,298.b2r,0," ADA Approved, Balcony, Fireplace, Full Size Washer/Dryer, Renovated 2 BD, View Pool",275,10,1975,0,1975
571a65003004565451453b8f,2X2 ,2X2,364,Vacant Ready,4/22/16,1/30/16,1735,1186,298.b2r,0," ADA Approved, Balcony, Fireplace, Full Size Washer/Dryer, Renovated 2 BD",220,10,1920,0,1920
571a65003004565451453b8f,2X2 ,2X2,319,On Notice,6/21/16,6/11/16,1950,1186,298.b2r,0," Balcony, Fireplace, Full Size Washer/Dryer, Renovated 2 BD",220,10,1955,0,1955
571a65003004565451453b8f,2X2B ,2X2,,,,,,,,,,,,,,
571a65003004565451453b8f,2X2B ,2X2,104,Vacant Ready,4/22/16,1/21/16,1680,1120,298.b3r,0," Computer Desk Space, Full Size Washer/Dryer, Renovated 2 BD, Urban 2 Bedroom",165,10,1760,0,1760
571a65003004565451453b8f,2X2B ,2X2,151,Vacant Ready,4/22/16,3/31/16,1570,1121,298.b31r,0," Balcony, Computer Desk Space, Full Size Washer/Dryer, Renovated",185,10,1780,0,1780
571a65003004565451453b8f,2X2B ,2X2,220,On Notice,6/8/16,5/29/16,1880,1120,298.b3r,0," Balcony, Computer Desk Space, Full Size Washer/Dryer, Renovated 2 BD, Urban 2 Bedroom",210,10,1805,0,1805
571a65003004565451453b8f,2X2B ,2X2,277,On Notice,6/11/16,6/1/16,1855,1121,298.b31r,0," Balcony, Computer Desk Space, Downtown View, Full Size Washer/Dryer, Renovated 2 BD, Urban 2 Bedroom",205,10,1800,0,1800
571a65003004565451453b8f,2X2C ,2X2,,,,,,,,,,,,,,
571a65003004565451453b8f,2X2C ,2X2,356,On Notice,6/1/16,5/22/16,2090,1242,298.b5lr,-20," Balcony, Fireplace, Full Size Washer/Dryer, Partial Mountain View, Renovated 2 BD",270,10,2170,0,2170
571a65003004565451453b8f,STUD ,STUD,,,,,,,,,,,,,,
571a65003004565451453b8f,STUD ,STUD,123,Vacant Ready,4/22/16,3/31/16,1205,561,298.s1r,0," Balcony, Computer Desk Space, Renovated Studio, Stackable Washer/Dryer",160,12,1190,0,1190
571a65003004565451453b8f,STUD ,STUD,224,Vacant Ready,4/22/16,3/24/16,1130,561,298.s1r,0," Balcony, Computer Desk Space, Renovated Studio, Stackable Washer/Dryer, View Pool",190,12,1220,0,1220
571a65003004565451453b8f,STUD ,STUD,128,On Notice,5/4/16,4/24/16,1230,561,298.s1r,0," Balcony, Computer Desk Space, Renovated Studio, Stackable Washer/Dryer, View Pool",165,12,1200,0,1200
571a65003004565451453b8f,STUD ,STUD,225,On Notice,5/9/16,4/29/16,1400,561,298.s1r,0," Balcony, Computer Desk Space, Renovated Studio, Stackable Washer/Dryer",160,10,1190,0,1190
571a65003004565451453b8f,STUD ,STUD,268,On Notice,5/18/16,5/8/16,1245,561,298.s1r,0," Balcony, Computer Desk Space, Renovated Studio, Stackable Washer/Dryer",135,10,1165,0,1165
571a65003004565451453b8f,STUD ,STUD,266,On Notice,5/23/16,5/13/16,1100,561,298.s1r,0," Balcony, Computer Desk Space, Renovated, Stackable Washer/Dryer",160,10,1190,0,1190
571a65003004565451453b8f,STUD ,STUD,267,On Notice,5/24/16,5/14/16,1210,561,298.s1r,0," Balcony, Computer Desk Space, Renovated Studio, Stackable Washer/Dryer",135,10,1165,0,1165
571a65003004565451453b8f,STUD ,STUD,223,On Notice,6/24/16,6/14/16,1140,561,298.s1r,0," Balcony, Computer Desk Space, Renovated Studio, Stackable Washer/Dryer",160,11,1190,0,1190
571a65003004565451453b90,1X1R ,1X1,,,,,,,,,,,,,,
571a65003004565451453b90,1X1R ,1X1,105,Vacant Ready,4/22/16,2/7/16,1245,808,299.a1pr,0," 1st Floor, Bookshelf, Detached Garage, Granite Counters, Renovated 1 BD",275,12,1335,0,1335
571a65003004565451453b90,1X1R ,1X1,111,Vacant Ready,4/22/16,4/15/16,1550,808,299.a1pr,0," 1st Floor, Bookshelf, Detached Garage, Granite Counters, Renovated 1 BD",275,12,1335,0,1335
571a65003004565451453b90,1X1R ,1X1,601,Vacant Ready,4/22/16,2/1/16,1355,808,299.a1pr,0," 1st Floor, Bookshelf, Detached Garage, Granite Counters, Renovated 1 BD",275,12,1335,0,1335
571a65003004565451453b90,1X1R ,1X1,2607,Vacant Ready,4/22/16,4/18/16,1340,808,299.a1pr,0," Bookshelf, Detached Garage, Granite Counters, Renovated 1 BD",265,12,1325,0,1325
571a65003004565451453b90,1X1R ,1X1,606,On Notice,6/4/16,5/25/16,1380,808,299.a1pr,0," 2nd Floor, Detached Garage, Fireplace, Granite Counters, Renovated 1 BD",275,11,1335,0,1335
571a65003004565451453b90,1X1THR ,1X1,,,,,,,,,,,,,,
571a65003004565451453b90,1X1THR ,1X1,201,Vacant Ready,4/22/16,3/6/16,1307,826,299.a2pr,0," 2nd Floor, Attached Garage, End Unit, Granite Counters, Location Adjustment, Renovated 1 BD",270,12,1320,0,1320
571a65003004565451453b90,1X1THR ,1X1,1502,Vacant Ready,4/22/16,1/27/16,1590,826,299.a2pr,0," 2nd Floor, Attached Garage, Granite Counters, Renovated 1 BD",295,12,1345,0,1345
571a65003004565451453b90,1X1THR ,1X1,1702,Vacant Ready,4/22/16,3/27/16,1160,826,299.a2r,0," 2nd Floor, Attached Garage, End Unit, Quartz Counters, Renovated 1 BD",420,12,1470,0,1470
571a65003004565451453b90,1X1THR ,1X1,2101,Vacant Ready,4/22/16,4/4/16,1325,826,299.a2pr,0," 2nd Floor, Attached Garage, End Unit, Granite Counters, Renovated 1 BD",310,12,1360,0,1360
571a65003004565451453b90,1X1THR ,1X1,2701,Vacant Ready,4/22/16,2/11/16,1262,826,299.a2pr,0," 2nd Floor, Attached Garage, End Unit, Granite Counters, Renovated 1 BD",310,12,1360,0,1360
571a65003004565451453b90,1X1THR ,1X1,302,On Notice,5/25/16,5/15/16,1350,826,299.a2pr,0," 2nd Floor, Attached Garage, Granite Counters, Location Adjustment, Renovated 1 BD",255,11,1305,0,1305
571a65003004565451453b90,1X1THR ,1X1,1501,On Notice,6/9/16,5/30/16,1475,826,299.a2pr,0," 2nd Floor, Attached Garage, End Unit, Granite Counters, Renovated 1 BD",310,11,1365,0,1365
571a65003004565451453b90,1X1THR ,1X1,402,On Notice,6/10/16,5/18/16,1035,826,299.a2r,0," 2nd Floor, Attached Garage, Location Adjustment, Quartz Counters, Renovated 1 BD",335,11,1390,0,1390
571a65003004565451453b90,1X1THR ,1X1,501,On Notice,6/30/16,6/20/16,1345,826,299.a2pr,0," 2nd Floor, Attached Garage, End Unit, Granite Counters, Location Adjustment, Renovated 1 BD",270,10,1330,0,1330
571a65003004565451453b90,2X1R ,2X1,,,,,,,,,,,,,,
571a65003004565451453b90,2X1R ,2X1,1112,Vacant Ready,4/22/16,1/3/16,1460,1026,299.b1,0," 2nd Floor, Attached Garage, End Unit, Fireplace, Front Entry, Partial Renovation 2 BD, Vaulted Ceilings, View-Greenbelt",320,11,1625,0,1625
571a65003004565451453b90,2X1R ,2X1,311,On Notice,5/6/16,4/26/16,1550,1026,299.b1r,0," 1st Floor, Attached Garage, End Unit, Fireplace, Location Adjustment, Quartz Counters, Renovated 2 BD, Walk Around Entry, Yosemite",385,11,1715,0,1715
571a65003004565451453b90,2X1R ,2X1,1411,On Notice,5/11/16,5/1/16,1690,1026,299.b1r,0," 1st Floor, Attached Garage, End Unit, Fireplace, Quartz Counters, Renovated 2 BD, View-Greenbelt, Walk Around Entry",465,10,1795,0,1795
571a65003004565451453b90,2X1R ,2X1,2012,On Notice,5/11/16,5/1/16,1680,1026,299.b1pr,0," 2nd Floor, Attached Garage, End Unit, Fireplace, Front Entry, Granite Counters, Renovated 2 BD, Vaulted Ceilings, View-Park",405,10,1735,0,1735
571a65003004565451453b90,2X1R ,2X1,212,On Notice,5/19/16,5/9/16,1670,1026,299.b1r,0," 2nd Floor, Attached Garage, End Unit, Fireplace, Front Entry, Location Adjustment, Quartz Counters, Renovated 2 BD",455,10,1785,0,1785
571a65003004565451453b90,2X1R ,2X1,1111,On Notice,6/10/16,5/31/16,1645,1026,299.b1pr,0," 1st Floor, Attached Garage, End Unit, Fireplace, Granite Counters, Renovated 2 BD, View-Greenbelt, Walk Around Entry",335,10,1665,0,1665
571a65003004565451453b90,2X2R ,2X2,,,,,,,,,,,,,,
571a65003004565451453b90,2X2R ,2X2,1212,Vacant Ready,4/22/16,3/12/16,1524,1123,299.c1r,0," 2nd Floor, Attached Garage, End Unit, Fireplace, Front Entry, Quartz Counters, Vaulted Ceilings, View-Greenbelt",505,11,2070,0,2070
571a65003004565451453b90,2X2R ,2X2,2406,Vacant Ready,4/22/16,1/24/16,1422,1123,299.c1,0," 2nd Floor, Attached Garage, End Unit, Fireplace, Front Entry, Partial Renovation 2 BD, Vaulted Ceilings, View-Park",350,11,1915,0,1915
571a65003004565451453b90,2X2R ,2X2,405,On Notice,5/22/16,5/12/16,1965,1123,299.c1pr,0," 1st Floor, Attached Garage, Fireplace, Granite Counters, Location Adjustment, Renovated 2 BD, Walk Around Entry, Yosemite",300,10,1875,0,1875
571a65003004565451453b90,2X2R ,2X2,2212,On Notice,6/19/16,6/9/16,1720,1123,299.c1pr,0," 2nd Floor, Attached Garage, End Unit, Fireplace, Front Entry, Granite Counters, Renovated 2 BD, Vaulted Ceilings, View-Park",405,10,1975,0,1975
571a65003004565451453b90,2X2AR ,2x2A,,,,,,,,,,,,,,
571a65003004565451453b90,2X2AR ,2x2A,1208,Vacant Ready,4/22/16,1/26/16,1660,1225,299.c2pr,0," 2nd Floor, Attached Garage, Fireplace, Front Entry, Granite Counters, Renovated 2 BD, Vaulted Ceilings, View-Greenbelt",360,12,1890,0,1890
571a65003004565451453b90,2X2AR ,2x2A,1310,Vacant Ready,4/22/16,1/11/16,1650,1225,299.c2pr,0," 2nd Floor, Attached Garage, Fireplace, Front Entry, Granite Counters, Renovated 2 BD, Vaulted Ceilings, View-Greenbelt",360,12,1890,0,1890
571a65003004565451453b90,2X2AR ,2x2A,2109,Vacant Unavailable,4/26/16,4/16/16,1980,1225,299.c2pr,0," 1st Floor, Attached Garage, Fireplace, Granite Counters, Renovated 2 BD, View-Park, Walk Around Entry",350,12,1880,0,1880
571a65003004565451453b90,2X2AR ,2x2A,2110,Vacant Unavailable,4/29/16,4/19/16,1770,1225,299.c2r,0," 2nd Floor, Attached Garage, Fireplace, Front Entry, Quartz Counters, Renovated 2 BD, Vaulted Ceilings, View-Park",520,12,2050,0,2050
571a65003004565451453b90,2X2AR ,2x2A,210,On Notice,5/23/16,5/13/16,1680,1225,299.c2pr,0," 2nd Floor, Attached Garage, Fireplace, Front Entry, Granite Counters, Location Adjustment, Renovated 2 BD",310,11,1850,0,1850
571a65003004565451453b90,2X2AR ,2x2A,509,On Notice,5/31/16,5/21/16,1670,1225,299.c2pr,0," 1st Floor, Attached Garage, Fireplace, Granite Counters, Location Adjustment, Renovated 2 BD, Walk Around Entry, Yosemite",240,11,1780,0,1780
571a65003004565451453b90,2X2AR ,2x2A,1010,On Notice,7/2/16,6/22/16,1865,1225,299.c2pr,0," 2nd Floor, Attached Garage, Fireplace, Front Entry, Granite Counters, Renovated 2 BD, Vaulted Ceilings, View-Park",390,10,1935,0,1935
571a65003004565451453b90,2X2AR ,2x2A,1907,On Notice,8/7/16,7/28/16,1840,1225,299.c2r,0," 1st Floor, Attached Garage, Blocked View, Fireplace, Quartz Counters, Renovated 2 BD, View-Park, Walk Around Entry",460,11,1985,0,1985
571a65003004565451453b91,1X1 ,1X1,,,,,,,,,,,,,,
571a65003004565451453b91,1X1 ,1X1,2611,Vacant Unavailable,4/26/16,4/16/16,3012,753,300.a1,0," 26th Floor, Finish Color, Series a121, View N",595,12,2970,0,2970
571a65003004565451453b91,1X1 ,1X1,3308,On Notice,5/10/16,4/30/16,3055,753,300.a1,0," 33rd Floor, Finish Color, Series a41, View W",455,12,2840,0,2840
571a65003004565451453b91,1X1 ,1X1,2710,On Notice,5/18/16,5/8/16,2803,753,300.a1,0," 27th Floor, Finish Color, Series a71, View NW",590,12,2980,0,2980
571a65003004565451453b91,1X1 ,1X1,3111,On Notice,5/28/16,5/18/16,3071,753,300.a1,0," 31st Floor, Finish Color, Series a121, View N",645,12,3030,0,3030
571a65003004565451453b91,1X1 ,1X1,3211,On Notice,6/8/16,5/29/16,3031,753,300.a1,0," 32nd Floor, Series a121, View N",605,12,2990,0,2990
571a65003004565451453b91,1X1 ,1X1,2413,On Notice,7/5/16,6/25/16,2841,753,300.a1,0," 24th Floor, Finish Color, Series a121, View N",475,12,2935,0,2935
571a65003004565451453b91,1X1A ,1X1A,,,,,,,,,,,,,,
571a65003004565451453b91,1X1A ,1X1A,706,Vacant Ready,4/22/16,2/28/16,2097,625,300.a2,0," Series a21, Terrace, View S",200,12,2660,0,2660
571a65003004565451453b91,1X1A ,1X1A,3206,Vacant Ready,4/22/16,3/15/16,2115,625,300.a2,0," 32nd Floor, ADA 2, Series a31, View S",390,12,2850,0,2850
571a65003004565451453b91,1X1A ,1X1A,2206,Vacant Unavailable,5/1/16,4/21/16,2474,625,300.a2,0," 22nd Floor, Series a21, View S",240,12,2695,0,2695
571a65003004565451453b91,1X1DEN ,1X1Den,,,,,,,,,,,,,,
571a65003004565451453b91,1X1DEN ,1X1Den,3201,Vacant Unavailable,4/29/16,4/19/16,3225,850,300.a3,0," 32nd Floor, Series a141, View N",890,12,3395,0,3395
571a65003004565451453b91,1X1DEN ,1X1Den,2701,On Notice,5/25/16,5/15/16,3107,850,300.a3,0," 27th Floor, Finish Color, Series a141, View N",890,12,3415,0,3415
571a65003004565451453b91,2X2 ,2X2,,,,,,,,,,,,,,
571a65003004565451453b91,2X2 ,2X2,902,Vacant Ready,4/22/16,1/26/16,3464,1180,300.c2,500," 9th Floor, ADA 2, Series b4, View NE",510,12,3470,0,3470
571a65003004565451453b91,2X2 ,2X2,1602,Vacant Ready,4/22/16,,Unknown,1180,300.c2,500," 16th Floor, Series b4, View NE",680,12,3640,0,3640
571a65003004565451453b91,2X2 ,2X2,2602,Vacant Ready,4/22/16,3/7/16,4353,1180,300.c2,500," 26th Floor, Finish Color, Series b5, View NE",1265,12,4225,0,4225
571a65003004565451453b91,2X2 ,2X2,2704,Vacant Ready,4/22/16,2/2/16,2982,966,300.c1,0," 27th Floor, Finish Color, Series b1, View SE",450,12,3410,0,3410
571a65003004565451453b91,2X2 ,2X2,2707,Vacant Ready,4/22/16,,Unknown,966,300.c1,0," 27th Floor, Above 20 SW view, Finish Color, Series b3",775,12,3735,0,3735
571a65003004565451453b91,2X2 ,2X2,3004,Vacant Ready,4/22/16,4/17/16,3303,966,300.c1,0," 30th Floor, Finish Color, Series b1, View SE",480,12,3440,0,3440
571a65003004565451453b91,2X2 ,2X2,3104,Vacant Ready,4/22/16,3/19/16,3178,966,300.c1,0," 31st Floor, Finish Color, Series b1, View SE",490,12,3450,0,3450
571a65003004565451453b91,2X2 ,2X2,2505,Vacant Unavailable,5/1/16,4/20/16,3410,966,300.c1,0," 25th Floor, Series b1, View SE",380,12,3340,0,3340
571a65003004565451453b91,2X2 ,2X2,3304,On Notice,5/24/16,5/14/16,3489,966,300.c1,0," 33rd Floor, Finish Color, Series b1, View SE",540,12,3500,0,3500
571a65003004565451453b91,2X2 ,2X2,1608,On Notice,6/15/16,6/5/16,3201,966,300.c1,0," 16th Floor, Series b2, View SW",190,12,3150,0,3150
571a65003004565451453b91,2X2PENT ,2X2Pent,,,,,,,,,,,,,,
571a65003004565451453b91,2X2PENT ,2X2Pent,3401,Vacant Ready,4/22/16,3/13/16,5613,1346,300.c5,0," 34th Floor, Penthouse, Series b8, View N",800,12,5110,0,5110
571a65003004565451453b91,2X2PENT ,2X2Pent,3501,Vacant Ready,4/22/16,,Unknown,1346,300.c5,0," 35th Floor, Finish Color, Penthouse, Series b8, View N",1018,12,5328,0,5328
571a65003004565451453b91,2X2PENT ,2X2Pent,3503,Vacant Ready,4/22/16,,Unknown,1389,300.c4,0," 35th Floor, Finish Color, Penthouse, Series b9, View SE",1374,12,5684,0,5684
571a65003004565451453b91,2X2PENT ,2X2Pent,3504,Vacant Ready,4/22/16,,Unknown,1329,300.c3,0," 35th Floor, Finish Color, Penthouse, Series b7",550,12,4860,0,4860
571a65003004565451453b91,2X2PENT ,2X2Pent,3505,Vacant Ready,4/22/16,,Unknown,1389,300.c4,0," 35th Floor, Above 20 SW view, Finish Color, Penthouse, Series b10, View SW",1830,12,6140,0,6140
571a65003004565451453b91,2X2PENT ,2X2Pent,3601,Vacant Ready,4/22/16,,Unknown,1346,300.c5,0," 36th Floor, Penthouse, Series b8, View N",1068,12,5378,0,5378
571a65003004565451453b91,2X2PENT ,2X2Pent,3603,Vacant Ready,4/22/16,,Unknown,1389,300.c4,0," 36th Floor, Penthouse, Series b9, View SE",1428,12,5738,0,5738
571a65003004565451453b91,2X2PENT ,2X2Pent,3607,Vacant Ready,4/22/16,,Unknown,1389,300.c4,0," 36th Floor, Penthouse, Series b6, View NW",1668,12,5978,0,5978
571a65003004565451453b91,2X2PENT ,2X2Pent,3701,Vacant Ready,4/22/16,,Unknown,1346,300.c5,0," 37th Floor, Finish Color, Penthouse, Series b8, View N",1218,12,5528,0,5528
571a65003004565451453b91,2X2PENT ,2X2Pent,3703,Vacant Ready,4/22/16,,Unknown,1389,300.c4,0," 37th Floor, Finish Color, Penthouse, Series b9, View SE",1574,12,5884,0,5884
571a65003004565451453b91,2X2PENT ,2X2Pent,3801,Vacant Ready,4/22/16,,Unknown,1346,300.c5,0," 38th Floor, Penthouse, Series b8, View N",1168,12,5478,0,5478
571a65003004565451453b91,2X2PENT ,2X2Pent,3804,Vacant Ready,4/22/16,,Unknown,1329,300.c3,0," 38th Floor, Penthouse, Series b7, View S",1200,12,5510,0,5510
571a65003004565451453b91,2X2PENT ,2X2Pent,3904,Vacant Ready,4/22/16,,Unknown,1329,300.c3,0," 39th Floor, Finish Color, Penthouse, Series b7, View S",1450,12,5760,0,5760
571a65003004565451453b91,2X2PENT ,2X2Pent,3907,Vacant Ready,4/22/16,,Unknown,1389,300.c4,0," 39th Floor, Finish Color, Penthouse, Series b6, View NW",2118,12,6428,0,6428
571a65003004565451453b91,2X2PENT ,2X2Pent,3803,On Notice,5/5/16,4/25/16,6094,1389,300.c4,0," 38th Floor, Penthouse, Series b9, View SE",1624,12,5934,0,5934
571a65003004565451453b91,2X2PENT ,2X2Pent,3807,On Notice,5/10/16,4/30/16,6363,1389,300.c4,0," 38th Floor, Penthouse, Series b6, View NW",1050,12,5360,0,5360
571a65003004565451453b91,3BED ,3Bed,,,,,,,,,,,,,,
571a65003004565451453b91,3BED ,3Bed,3402,Vacant Ready,4/22/16,3/31/16,6281,1516,300.d,0," 34th Floor, Penthouse Large, Series c1",1100,12,6250,0,6250
571a65003004565451453b91,3BED ,3Bed,3902,Vacant Ready,4/22/16,,Unknown,1516,300.d,0," 39th Floor, Finish Color, Penthouse Large, Series c1",1450,12,6600,0,6600
571a65003004565451453b91,3BED ,3Bed,3502,On Notice,6/10/16,5/31/16,6466,1516,300.d,0," 35th Floor, Finish Color, Penthouse Large, Series c1",1170,12,6320,0,6320
571a65003004565451453b91,URBAN1X1 ,Urban1X1,,,,,,,,,,,,,,
571a65003004565451453b91,URBAN1X1 ,Urban1X1,206,Vacant Ready,4/22/16,12/10/15,1679,456,300.s,0," Finish Color, Series s11",-70,12,1870,0,1870
571a65003004565451453b91,URBAN1X1 ,Urban1X1,406,Vacant Ready,4/22/16,2/29/16,1699,456,300.s,0," Finish Color, Series s11",-70,12,1870,0,1870
